"","rec_year","team","conference","position_group","avg_rating","total_rating","commits","avg_stars"
"338",2002,"Idaho","Sun Belt","Defensive Line",0.766700029373169,0.7667,1,2
"339",2002,"Idaho","Sun Belt","Linebacker",0.766700029373169,1.5334,2,2
"340",2002,"Idaho","Sun Belt","Offensive Line",0.766700029373169,3.8335,5,2
"341",2002,"Idaho","Sun Belt","Receiver",0.766700029373169,3.8335,5,2
"342",2002,"Idaho","Sun Belt","Special Teams",0.766700029373169,0.7667,1,2
"343",2002,"Illinois","Big Ten","Defensive Back",0.788900017738342,2.3667,3,2.66666666666667
"344",2002,"Illinois","Big Ten","Defensive Line",0.788900017738342,2.3667,3,2.66666666666667
"345",2002,"Illinois","Big Ten","Linebacker",0.849999994039536,1.7,2,3
"346",2002,"Illinois","Big Ten","Offensive Line",0.775025025010109,3.1001,4,2.25
"347",2002,"Illinois","Big Ten","Quarterback",0.800000011920929,0.8,1,3
"348",2002,"Illinois","Big Ten","Receiver",0.833333333333333,2.5,3,3
"349",2002,"Illinois","Big Ten","Running Back",0.816700011491776,1.6334,2,2.5
"350",2002,"Indiana","Big Ten","Defensive Back",0.766700029373169,1.5334,2,2
"351",2002,"Indiana","Big Ten","Defensive Line",0.766700029373169,2.3001,3,2
"352",2002,"Indiana","Big Ten","Linebacker",0.783350020647049,1.5667,2,2.5
"353",2002,"Indiana","Big Ten","Offensive Line",0.766700029373169,1.5334,2,2
"354",2002,"Indiana","Big Ten","Quarterback",0.816650003194809,1.6333,2,3
"355",2002,"Indiana","Big Ten","Receiver",0.766700029373169,2.3001,3,2
"356",2002,"Indiana","Big Ten","Running Back",0.777800023555756,2.3334,3,2.33333333333333
"357",2002,"Indiana","Big Ten","Special Teams",0.766700029373169,0.7667,1,2
"358",2002,"Iowa State","Big 12","Defensive Back",0.766700029373169,0.7667,1,2
"359",2002,"Iowa State","Big 12","Defensive Line",0.788900017738342,2.3667,3,2.33333333333333
"360",2002,"Iowa State","Big 12","Linebacker",0.788900017738342,2.3667,3,2.33333333333333
"361",2002,"Iowa State","Big 12","Offensive Line",0.800025016069412,3.2001,4,2.5
"362",2002,"Iowa State","Big 12","Running Back",0.866699993610382,0.8667,1,3
"363",2002,"Iowa State","Big 12","Special Teams",0.766700029373169,0.7667,1,2
"364",2002,"Kansas","Big 12","Defensive Back",0.788900017738342,2.3667,3,2.33333333333333
"365",2002,"Kansas","Big 12","Linebacker",0.766700029373169,1.5334,2,2
"366",2002,"Kansas","Big 12","Offensive Line",0.811100006103516,2.4333,3,2.66666666666667
"367",2002,"Kansas","Big 12","Quarterback",0.800000011920929,1.6,2,2.5
"368",2002,"Kansas","Big 12","Receiver",0.780020022392273,3.9001,5,2.2
"369",2002,"Kansas","Big 12","Running Back",0.833299994468689,0.8333,1,3
"370",2002,"Kansas State","Big 12","Defensive Back",0.814285729612623,5.7,7,2.71428571428571
"371",2002,"Kansas State","Big 12","Defensive Line",0.833299994468689,1.6666,2,3
"372",2002,"Kansas State","Big 12","Linebacker",0.833299994468689,1.6666,2,3
"373",2002,"Kansas State","Big 12","Offensive Line",0.846640002727509,4.2332,5,3.2
"374",2002,"Kansas State","Big 12","Receiver",0.833299994468689,1.6666,2,3
"375",2002,"Kansas State","Big 12","Running Back",0.833299994468689,0.8333,1,3
"376",2002,"Kansas State","Big 12","Special Teams",0.766700029373169,0.7667,1,2
"377",2002,"Louisiana","Sun Belt","Defensive Back",0.766700029373169,0.7667,1,2
"378",2002,"Louisiana","Sun Belt","Defensive Line",0.766700029373169,2.3001,3,2
"379",2002,"Louisiana","Sun Belt","Linebacker",0.766700029373169,2.3001,3,2
"380",2002,"Louisiana","Sun Belt","Receiver",0.766700029373169,0.7667,1,2
"381",2002,"Louisiana","Sun Belt","Running Back",0.766700029373169,1.5334,2,2
"382",2002,"Louisiana Monroe","Sun Belt","Defensive Back",0.766700029373169,1.5334,2,2
"383",2002,"Louisiana Monroe","Sun Belt","Defensive Line",0.766700029373169,2.3001,3,2
"384",2002,"Louisiana Monroe","Sun Belt","Linebacker",0.766700029373169,2.3001,3,2
"385",2002,"Louisiana Monroe","Sun Belt","Offensive Line",0.766700029373169,0.7667,1,2
"386",2002,"Louisiana Monroe","Sun Belt","Quarterback",0.766700029373169,0.7667,1,2
"387",2002,"Louisiana Monroe","Sun Belt","Receiver",0.766700029373169,3.8335,5,2
"388",2002,"Louisiana Monroe","Sun Belt","Running Back",0.766700029373169,3.0668,4,2
"389",2002,"Louisiana Monroe","Sun Belt","Special Teams",0.766700029373169,0.7667,1,2
"390",2002,"Louisiana Tech","Western Athletic","Defensive Line",0.899999976158142,0.9,1,4
"391",2002,"Louisiana Tech","Western Athletic","Special Teams",0.766700029373169,0.7667,1,2
"392",2002,"Louisville","Conference USA","Defensive Back",0.81113334496816,2.4334,3,2.66666666666667
"393",2002,"Louisville","Conference USA","Defensive Line",0.788900017738342,2.3667,3,2.33333333333333
"394",2002,"Louisville","Conference USA","Offensive Line",0.766700029373169,3.0668,4,2
"395",2002,"Louisville","Conference USA","Quarterback",0.766700029373169,0.7667,1,2
"396",2002,"Louisville","Conference USA","Receiver",0.788900017738342,2.3667,3,2.33333333333333
"397",2002,"Louisville","Conference USA","Special Teams",0.766700029373169,0.7667,1,2
"398",2002,"LSU","SEC","Defensive Back",0.841649994254112,3.3666,4,3
"399",2002,"LSU","SEC","Defensive Line",0.865666667620341,2.597,3,3.33333333333333
"400",2002,"LSU","SEC","Linebacker",0.833333333333333,2.5,3,3
"401",2002,"LSU","SEC","Offensive Line",0.861099988222122,5.1666,6,3.33333333333333
"402",2002,"LSU","SEC","Quarterback",0.936699986457825,0.9367,1,4
"403",2002,"LSU","SEC","Receiver",0.800000011920929,1.6,2,3
"404",2002,"LSU","SEC","Running Back",0.866649985313416,1.7333,2,3.5
"405",2002,"LSU","SEC","Special Teams",0.849999994039536,1.7,2,3.5
"406",2002,"Marshall","Mid-American","Defensive Back",0.766700029373169,0.7667,1,2
"407",2002,"Marshall","Mid-American","Linebacker",0.766700029373169,1.5334,2,2
"408",2002,"Marshall","Mid-American","Offensive Line",0.766700029373169,1.5334,2,2
"409",2002,"Marshall","Mid-American","Quarterback",0.766700029373169,1.5334,2,2
"410",2002,"Marshall","Mid-American","Running Back",0.766700029373169,0.7667,1,2
"411",2002,"Maryland","ACC","Defensive Back",0.833333333333333,2.5,3,3
"412",2002,"Maryland","ACC","Defensive Line",0.858324989676476,3.4333,4,3.25
"413",2002,"Maryland","ACC","Linebacker",0.800000011920929,1.6,2,3
"414",2002,"Maryland","ACC","Offensive Line",0.849999994039536,1.7,2,3
"415",2002,"Maryland","ACC","Quarterback",0.822200000286102,2.4666,3,3
"416",2002,"Maryland","ACC","Receiver",0.811100006103516,2.4333,3,2.66666666666667
"417",2002,"Maryland","ACC","Running Back",0.833299994468689,0.8333,1,3
"418",2002,"Maryland","ACC","Special Teams",0.833299994468689,0.8333,1,3
"419",2002,"Memphis","Conference USA","Defensive Back",0.777800023555756,4.6668,6,2.16666666666667
"420",2002,"Memphis","Conference USA","Defensive Line",0.833350002765656,1.6667,2,3
"421",2002,"Memphis","Conference USA","Linebacker",0.766700029373169,0.7667,1,2
"422",2002,"Memphis","Conference USA","Offensive Line",0.766700029373169,4.6002,6,2
"423",2002,"Memphis","Conference USA","Quarterback",0.800000011920929,1.6,2,2.5
"424",2002,"Memphis","Conference USA","Receiver",0.833299994468689,0.8333,1,3
"425",2002,"Memphis","Conference USA","Running Back",0.899999976158142,0.9,1,4
"426",2002,"Memphis","Conference USA","Special Teams",0.766700029373169,0.7667,1,2
"427",2002,"Miami","Big East","Defensive Back",0.873339986801147,4.3667,5,3.6
"428",2002,"Miami","Big East","Defensive Line",0.899999976158142,2.7,3,4
"429",2002,"Miami","Big East","Linebacker",0.897450000047684,1.7949,2,3.5
"430",2002,"Miami","Big East","Offensive Line",0.883349984884262,1.7667,2,3.5
"431",2002,"Miami","Big East","Quarterback",0.899999976158142,0.9,1,4
"432",2002,"Miami","Big East","Receiver",0.935050000747045,5.6103,6,3.83333333333333
"433",2002,"Miami","Big East","Running Back",0.899999976158142,0.9,1,4
"434",2002,"Miami","Big East","Special Teams",0.944199979305267,1.8884,2,4.5
"435",2002,"Miami (OH)","Mid-American","Defensive Back",0.766700029373169,3.8335,5,2
"436",2002,"Miami (OH)","Mid-American","Linebacker",0.766700029373169,1.5334,2,2
"437",2002,"Miami (OH)","Mid-American","Receiver",0.766700029373169,1.5334,2,2
"438",2002,"Miami (OH)","Mid-American","Special Teams",0.766700029373169,1.5334,2,2
"439",2002,"Michigan","Big Ten","Defensive Back",0.898499995470047,1.797,2,3.5
"440",2002,"Michigan","Big Ten","Defensive Line",0.883533338705699,2.6506,3,3.66666666666667
"441",2002,"Michigan","Big Ten","Linebacker",0.822233339150747,2.4667,3,3
"442",2002,"Michigan","Big Ten","Offensive Line",0.841649994254112,3.3666,4,3.25
"443",2002,"Michigan","Big Ten","Quarterback",0.963699996471405,0.9637,1,4
"444",2002,"Michigan","Big Ten","Receiver",0.89926666021347,2.6978,3,3.66666666666667
"445",2002,"Michigan","Big Ten","Running Back",0.849999994039536,1.7,2,3
"446",2002,"Michigan","Big Ten","Special Teams",0.899999976158142,1.8,2,4
"447",2002,"Michigan State","Big Ten","Defensive Back",0.833333333333333,2.5,3,3
"448",2002,"Michigan State","Big Ten","Defensive Line",0.816650003194809,1.6333,2,3
"449",2002,"Michigan State","Big Ten","Offensive Line",0.800000011920929,3.2,4,2.75
"450",2002,"Michigan State","Big Ten","Quarterback",0.899999976158142,0.9,1,4
"451",2002,"Michigan State","Big Ten","Receiver",0.890166660149892,2.6705,3,3.33333333333333
"452",2002,"Michigan State","Big Ten","Running Back",0.852500006556511,3.41,4,3
"453",2002,"Michigan State","Big Ten","Special Teams",0.766700029373169,0.7667,1,2
"454",2002,"Middle Tennessee","Sun Belt","Defensive Back",0.766700029373169,0.7667,1,2
"455",2002,"Middle Tennessee","Sun Belt","Defensive Line",0.766700029373169,1.5334,2,2
"456",2002,"Middle Tennessee","Sun Belt","Linebacker",0.777800023555756,2.3334,3,2.33333333333333
"457",2002,"Middle Tennessee","Sun Belt","Offensive Line",0.766700029373169,1.5334,2,2
"458",2002,"Middle Tennessee","Sun Belt","Quarterback",0.866649985313416,1.7333,2,3.5
"459",2002,"Middle Tennessee","Sun Belt","Receiver",0.766700029373169,1.5334,2,2
"460",2002,"Middle Tennessee","Sun Belt","Running Back",0.788900017738342,2.3667,3,2.33333333333333
"461",2002,"Middle Tennessee","Sun Belt","Special Teams",0.766700029373169,0.7667,1,2
"462",2002,"Minnesota","Big Ten","Defensive Back",0.766700029373169,2.3001,3,2
"463",2002,"Minnesota","Big Ten","Defensive Line",0.766700029373169,4.6002,6,2
"464",2002,"Minnesota","Big Ten","Linebacker",0.766700029373169,0.7667,1,2
"465",2002,"Minnesota","Big Ten","Offensive Line",0.773360025882721,3.8668,5,2.2
"466",2002,"Minnesota","Big Ten","Quarterback",0.766700029373169,0.7667,1,2
"467",2002,"Minnesota","Big Ten","Receiver",0.777800023555756,2.3334,3,2.33333333333333
"468",2002,"Minnesota","Big Ten","Running Back",0.783350020647049,1.5667,2,2.5
"469",2002,"Minnesota","Big Ten","Special Teams",0.766700029373169,0.7667,1,2
"470",2002,"Mississippi State","SEC","Defensive Back",0.840866684913635,2.5226,3,3
"471",2002,"Mississippi State","SEC","Defensive Line",0.808350011706352,3.2334,4,2.75
"472",2002,"Mississippi State","SEC","Linebacker",0.860966682434082,2.5829,3,3
"473",2002,"Mississippi State","SEC","Offensive Line",0.788900017738342,2.3667,3,2.33333333333333
"474",2002,"Mississippi State","SEC","Quarterback",0.800000011920929,2.4,3,2.66666666666667
"475",2002,"Mississippi State","SEC","Receiver",0.800000011920929,3.2,4,2.75
"476",2002,"Mississippi State","SEC","Running Back",0.897200008233388,2.6916,3,3.66666666666667
"477",2002,"Mississippi State","SEC","Special Teams",0.855533321698507,2.5666,3,3.33333333333333
"478",2002,"Missouri","Big 12","Defensive Back",0.833299994468689,0.8333,1,3
"479",2002,"Missouri","Big 12","Defensive Line",0.866649985313416,1.7333,2,3.5
"480",2002,"Missouri","Big 12","Linebacker",0.800000011920929,0.8,1,3
"481",2002,"Missouri","Big 12","Offensive Line",0.777800023555756,2.3334,3,2.33333333333333
"482",2002,"Missouri","Big 12","Quarterback",0.816650003194809,1.6333,2,3
"483",2002,"Missouri","Big 12","Receiver",0.800000011920929,1.6,2,2.5
"484",2002,"Missouri","Big 12","Running Back",0.884400010108948,1.7688,2,3.5
"485",2002,"Missouri","Big 12","Special Teams",0.825000002980232,3.3,4,3
"486",2002,"Navy","FBS Independents","Receiver",0.766700029373169,0.7667,1,2
"487",2002,"NC State","ACC","Defensive Back",0.972899973392487,0.9729,1,4
"488",2002,"NC State","ACC","Defensive Line",0.766700029373169,2.3001,3,2
"489",2002,"NC State","ACC","Linebacker",0.833333333333333,2.5,3,3
"490",2002,"NC State","ACC","Offensive Line",0.766700029373169,0.7667,1,2
"491",2002,"NC State","ACC","Receiver",0.820500016212463,3.282,4,2.5
"492",2002,"NC State","ACC","Running Back",0.766700029373169,0.7667,1,2
"493",2002,"NC State","ACC","Special Teams",0.866699993610382,0.8667,1,3
"494",2002,"Nebraska","Big 12","Defensive Line",0.84443332751592,2.5333,3,3.33333333333333
"495",2002,"Nebraska","Big 12","Offensive Line",0.800000011920929,3.2,4,2.75
"496",2002,"Nebraska","Big 12","Quarterback",0.866699993610382,0.8667,1,3
"497",2002,"Nebraska","Big 12","Receiver",0.855566660563151,2.5667,3,3
"498",2002,"Nebraska","Big 12","Running Back",0.813760018348694,4.0688,5,2.6
"499",2002,"Nebraska","Big 12","Special Teams",0.866699993610382,0.8667,1,3
"500",2002,"Nevada","Western Athletic","Defensive Line",0.766700029373169,1.5334,2,2
"501",2002,"Nevada","Western Athletic","Linebacker",0.766700029373169,3.0668,4,2
"502",2002,"Nevada","Western Athletic","Offensive Line",0.766700029373169,0.7667,1,2
"503",2002,"Nevada","Western Athletic","Quarterback",0.766700029373169,1.5334,2,2
"504",2002,"Nevada","Western Athletic","Receiver",0.766700029373169,0.7667,1,2
"505",2002,"Nevada","Western Athletic","Running Back",0.766700029373169,0.7667,1,2
"506",2002,"Nevada","Western Athletic","Special Teams",0.766700029373169,0.7667,1,2
"507",2002,"New Mexico","Mountain West","Defensive Back",0.766700029373169,2.3001,3,2
"508",2002,"New Mexico","Mountain West","Defensive Line",0.833299994468689,0.8333,1,3
"509",2002,"New Mexico","Mountain West","Linebacker",0.766700029373169,0.7667,1,2
"510",2002,"New Mexico","Mountain West","Offensive Line",0.766700029373169,3.0668,4,2
"511",2002,"New Mexico","Mountain West","Special Teams",0.766700029373169,0.7667,1,2
"512",2002,"New Mexico State","Sun Belt","Offensive Line",0.766700029373169,0.7667,1,2
"513",2002,"North Carolina","ACC","Defensive Back",0.783350020647049,3.1334,4,2.5
"514",2002,"North Carolina","ACC","Defensive Line",0.793340015411377,3.9667,5,2.6
"515",2002,"North Carolina","ACC","Linebacker",0.833299994468689,0.8333,1,3
"516",2002,"North Carolina","ACC","Offensive Line",0.81113334496816,2.4334,3,2.66666666666667
"517",2002,"North Carolina","ACC","Receiver",0.819980001449585,4.0999,5,2.8
"518",2002,"North Carolina","ACC","Running Back",0.800000011920929,0.8,1,3
"519",2002,"North Carolina","ACC","Special Teams",0.800000011920929,2.4,3,2.66666666666667
"520",2002,"Northern Illinois","Mid-American","Defensive Back",0.766700029373169,2.3001,3,2
"521",2002,"Northern Illinois","Mid-American","Defensive Line",0.766700029373169,2.3001,3,2
"522",2002,"Northern Illinois","Mid-American","Offensive Line",0.766700029373169,0.7667,1,2
"523",2002,"Northern Illinois","Mid-American","Quarterback",0.766700029373169,0.7667,1,2
"524",2002,"Northern Illinois","Mid-American","Receiver",0.766700029373169,2.3001,3,2
"525",2002,"Northern Illinois","Mid-American","Running Back",0.766700029373169,2.3001,3,2
"526",2002,"Northwestern","Big Ten","Defensive Back",0.766700029373169,3.0668,4,2
"527",2002,"Northwestern","Big Ten","Defensive Line",0.806680011749268,4.0334,5,2.6
"528",2002,"Northwestern","Big Ten","Linebacker",0.766700029373169,1.5334,2,2
"529",2002,"Northwestern","Big Ten","Offensive Line",0.800000011920929,0.8,1,3
"530",2002,"Northwestern","Big Ten","Quarterback",0.800000011920929,1.6,2,3
"531",2002,"Northwestern","Big Ten","Receiver",0.775025025010109,3.1001,4,2.25
"532",2002,"Northwestern","Big Ten","Running Back",0.766700029373169,0.7667,1,2
"533",2002,"Northwestern","Big Ten","Special Teams",0.800000011920929,0.8,1,3
"534",2002,"Notre Dame","FBS Independents","Defensive Back",0.833299994468689,0.8333,1,3
"535",2002,"Notre Dame","FBS Independents","Defensive Line",0.895400002598763,3.5816,4,3.5
"536",2002,"Notre Dame","FBS Independents","Offensive Line",0.900499984622002,3.602,4,3.75
"537",2002,"Notre Dame","FBS Independents","Quarterback",0.866699993610382,0.8667,1,3
"538",2002,"Notre Dame","FBS Independents","Receiver",0.892033328612646,5.3522,6,3.5
"539",2002,"Notre Dame","FBS Independents","Running Back",0.849999994039536,1.7,2,3.5
"540",2002,"Ohio","Mid-American","Defensive Back",0.766700029373169,0.7667,1,2
"541",2002,"Ohio State","Big Ten","Defensive Back",0.866674989461899,3.4667,4,3.5
"542",2002,"Ohio State","Big Ten","Defensive Line",0.88717999458313,4.4359,5,3.6
"543",2002,"Ohio State","Big Ten","Linebacker",0.906474992632866,3.6259,4,4
"544",2002,"Ohio State","Big Ten","Offensive Line",0.893019998073578,4.4651,5,3.6
"545",2002,"Ohio State","Big Ten","Quarterback",0.942149996757507,1.8843,2,4.5
"546",2002,"Ohio State","Big Ten","Receiver",0.888899981975555,2.6667,3,3.66666666666667
"547",2002,"Ohio State","Big Ten","Running Back",0.984099984169006,0.9841,1,5
"548",2002,"Oklahoma","Big 12","Defensive Back",0.956420004367828,4.7821,5,4
"549",2002,"Oklahoma","Big 12","Defensive Line",0.849999994039536,1.7,2,3
"550",2002,"Oklahoma","Big 12","Linebacker",0.91673332452774,2.7502,3,4
"551",2002,"Oklahoma","Big 12","Offensive Line",0.865974992513657,3.4639,4,3.5
"552",2002,"Oklahoma","Big 12","Receiver",0.883349984884262,1.7667,2,3.5
"553",2002,"Oklahoma","Big 12","Running Back",0.833299994468689,0.8333,1,3
"554",2002,"Oklahoma","Big 12","Special Teams",0.972299993038177,0.9723,1,4
"555",2002,"Oklahoma State","Big 12","Defensive Back",0.833333333333333,2.5,3,3
"556",2002,"Oklahoma State","Big 12","Defensive Line",0.800000011920929,1.6,2,2.5
"557",2002,"Oklahoma State","Big 12","Linebacker",0.826660001277924,4.1333,5,2.8
"558",2002,"Oklahoma State","Big 12","Offensive Line",0.822200000286102,2.4666,3,3
"559",2002,"Oklahoma State","Big 12","Quarterback",0.833299994468689,0.8333,1,3
"560",2002,"Oklahoma State","Big 12","Receiver",0.808350011706352,3.2334,4,2.5
"561",2002,"Oklahoma State","Big 12","Running Back",0.783350020647049,3.1334,4,2.25
"562",2002,"Oklahoma State","Big 12","Special Teams",0.800000011920929,1.6,2,2.5
"563",2002,"Ole Miss","SEC","Defensive Line",0.866699993610382,1.7334,2,3
"564",2002,"Ole Miss","SEC","Linebacker",0.858324989676476,3.4333,4,3.5
"565",2002,"Ole Miss","SEC","Offensive Line",0.855566660563151,2.5667,3,3
"566",2002,"Ole Miss","SEC","Quarterback",0.766700029373169,0.7667,1,2
"567",2002,"Ole Miss","SEC","Receiver",0.833299994468689,1.6666,2,3
"568",2002,"Ole Miss","SEC","Running Back",0.866699993610382,0.8667,1,3
