"","year","team","conference","division","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
"269",2002,"Indiana","Big Ten","",12,3,9,0,10,2,8,0,6,3,3,0,6,0,6,0
"270",2002,"Iowa","Big Ten","",13,11,2,0,9,8,1,0,7,6,1,0,6,5,1,0
"271",2002,"Iowa State","Big 12","North",14,7,7,0,8,4,4,0,8,6,2,0,6,1,5,0
"272",2002,"Kansas","Big 12","North",12,2,10,0,8,0,8,0,6,1,5,0,6,1,5,0
"273",2002,"Kansas State","Big 12","North",13,11,2,0,8,6,2,0,8,7,1,0,5,4,1,0
"274",2002,"Kent State","Mid-American","East",12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
"275",2002,"Kentucky","SEC","East",12,7,5,0,8,3,5,0,7,4,3,0,5,3,2,0
"276",2002,"Louisiana","Sun Belt","",12,3,9,0,6,2,4,0,5,3,2,0,7,0,7,0
"277",2002,"Louisiana Monroe","Sun Belt","",12,3,9,0,7,3,4,0,6,3,3,0,6,0,6,0
"278",2002,"Louisiana Tech","Western Athletic","",12,4,8,0,8,3,5,0,5,4,1,0,7,0,7,0
"279",2002,"Louisville","Conference USA","",13,7,6,0,11,7,4,0,6,3,3,0,7,4,3,0
"280",2002,"LSU","SEC","West",13,8,5,0,8,5,3,0,8,6,2,0,5,2,3,0
"281",2002,"Marshall","Mid-American","East",13,11,2,0,9,8,1,0,8,8,0,0,5,3,2,0
"282",2002,"Maryland","ACC","",14,11,3,0,8,6,2,0,8,6,2,0,6,5,1,0
"283",2002,"Memphis","Conference USA","",12,3,9,0,9,2,7,0,6,3,3,0,6,0,6,0
"284",2002,"Miami","Big East","",13,12,1,0,7,7,0,0,6,6,0,0,6,6,0,0
"285",2002,"Miami (OH)","Mid-American","East",12,7,5,0,8,5,3,0,5,2,3,0,7,5,2,0
"286",2002,"Michigan","Big Ten","",13,10,3,0,10,8,2,0,7,6,1,0,6,4,2,0
"287",2002,"Michigan State","Big Ten","",12,4,8,0,9,2,7,0,8,3,5,0,4,1,3,0
"288",2002,"Middle Tennessee","Sun Belt","",12,4,8,0,7,3,4,0,5,3,2,0,7,1,6,0
"289",2002,"Minnesota","Big Ten","",13,8,5,0,8,3,5,0,8,6,2,0,5,2,3,0
"290",2002,"Mississippi State","SEC","West",12,3,9,0,8,0,8,0,6,2,4,0,6,1,5,0
"291",2002,"Missouri","Big 12","North",12,5,7,0,8,2,6,0,6,3,3,0,6,2,4,0
"292",2002,"Navy","FBS Independents","",12,2,10,0,0,0,0,0,7,1,6,0,5,1,4,0
"293",2002,"NC State","ACC","",14,11,3,0,10,7,3,0,7,6,1,0,7,5,2,0
"294",2002,"Nebraska","Big 12","North",14,7,7,0,8,3,5,0,8,6,2,0,6,1,5,0
"295",2002,"Nevada","Western Athletic","",12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
"296",2002,"New Mexico","Mountain West","",14,7,7,0,9,5,4,0,7,5,2,0,7,2,5,0
"297",2002,"New Mexico State","Sun Belt","",12,7,5,0,7,5,2,0,5,5,0,0,7,2,5,0
"298",2002,"North Carolina","ACC","",12,3,9,0,9,2,7,0,6,0,6,0,6,3,3,0
"299",2002,"Northern Illinois","Mid-American","West",12,8,4,0,8,7,1,0,6,4,2,0,6,4,2,0
"300",2002,"North Texas","Sun Belt","",13,8,5,0,6,6,0,0,5,4,1,0,8,4,4,0
"301",2002,"Northwestern","Big Ten","",12,3,9,0,11,2,9,0,6,2,4,0,6,1,5,0
"302",2002,"Notre Dame","FBS Independents","",13,10,3,0,0,0,0,0,7,5,2,0,6,5,1,0
"303",2002,"Ohio","Mid-American","East",12,4,8,0,8,4,4,0,5,3,2,0,7,1,6,0
"304",2002,"Ohio State","Big Ten","",14,14,0,0,10,10,0,0,8,8,0,0,5,5,0,0
"305",2002,"Oklahoma","Big 12","South",14,12,2,0,9,7,2,0,7,7,0,0,7,5,2,0
"306",2002,"Oklahoma State","Big 12","South",13,8,5,0,8,5,3,0,8,7,1,0,5,1,4,0
"307",2002,"Ole Miss","SEC","West",13,7,6,0,8,3,5,0,8,7,1,0,5,0,5,0
"308",2002,"Oregon","Pac-10","",13,7,6,0,9,3,6,0,8,5,3,0,5,2,3,0
"309",2002,"Oregon State","Pac-10","",13,8,5,0,9,5,4,0,8,6,2,0,5,2,3,0
"310",2002,"Penn State","Big Ten","",13,9,4,0,9,6,3,0,8,7,1,0,5,2,3,0
"311",2002,"Pittsburgh","Big East","",13,9,4,0,7,5,2,0,7,5,2,0,6,4,2,0
"312",2002,"Purdue","Big Ten","",13,7,6,0,10,5,5,0,7,4,3,0,6,3,3,0
"313",2002,"Rice","Western Athletic","",11,4,7,0,8,3,5,0,5,2,3,0,6,2,4,0
"314",2002,"Rutgers","Big East","",12,1,11,0,7,0,7,0,6,1,5,0,6,0,6,0
"315",2002,"San Diego State","Mountain West","",13,4,9,0,9,4,5,0,5,2,3,0,8,2,6,0
"316",2002,"San José State","Western Athletic","",13,6,7,0,8,4,4,0,4,2,2,0,9,4,5,0
"317",2002,"SMU","Western Athletic","",12,3,9,0,8,3,5,0,6,2,4,0,6,1,5,0
"318",2002,"South Carolina","SEC","East",12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
"319",2002,"Southern Mississippi","Conference USA","",13,7,6,0,10,6,4,0,6,5,1,0,7,2,5,0
"320",2002,"South Florida","FBS Independents","",11,9,2,0,4,4,0,0,6,6,0,0,5,3,2,0
"321",2002,"Stanford","Pac-10","",11,2,9,0,8,1,7,0,5,2,3,0,6,0,6,0
"322",2002,"Syracuse","Big East","",12,4,8,0,7,2,5,0,6,3,3,0,6,1,5,0
"323",2002,"TCU","Conference USA","",12,10,2,0,10,8,2,0,6,6,0,0,6,4,2,0
"324",2002,"Temple","Big East","",12,4,8,0,7,2,5,0,7,2,5,0,5,2,3,0
"325",2002,"Tennessee","SEC","East",13,8,5,0,8,5,3,0,9,5,4,0,4,3,1,0
"326",2002,"Texas","Big 12","South",13,11,2,0,8,6,2,0,6,6,0,0,7,5,2,0
"327",2002,"Texas A&M","Big 12","South",12,6,6,0,8,3,5,0,7,3,4,0,5,3,2,0
"328",2002,"Texas Tech","Big 12","South",14,9,5,0,8,5,3,0,7,6,1,0,7,3,4,0
"329",2002,"Toledo","Mid-American","West",14,9,5,0,9,7,2,0,7,5,2,0,7,4,3,0
"330",2002,"Troy","FBS Independents","",12,4,8,0,0,0,0,0,5,4,1,0,7,0,7,0
"331",2002,"Tulane","Conference USA","",13,8,5,0,8,4,4,0,7,5,2,0,6,3,3,0
"332",2002,"Tulsa","Western Athletic","",12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
"333",2002,"UAB","Conference USA","",12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
"334",2002,"UCF","Mid-American","East",12,7,5,0,8,6,2,0,6,4,2,0,6,3,3,0
"335",2002,"UCLA","Pac-10","",13,8,5,0,11,7,4,0,6,2,4,0,7,6,1,0
"336",2002,"UNLV","Mountain West","",12,5,7,0,9,3,6,0,6,3,3,0,6,2,4,0
"337",2002,"USC","Pac-10","",13,11,2,0,9,8,1,0,7,7,0,0,6,4,2,0
"338",2002,"Utah","Mountain West","",11,5,6,0,10,4,6,0,5,3,2,0,6,2,4,0
"339",2002,"Utah State","FBS Independents","",11,4,7,0,3,1,2,0,5,3,2,0,6,1,5,0
"340",2002,"UTEP","Western Athletic","",12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
"341",2002,"Vanderbilt","SEC","East",12,2,10,0,8,0,8,0,7,2,5,0,5,0,5,0
"342",2002,"Virginia","ACC","",14,9,5,0,10,6,4,0,8,7,1,0,6,2,4,0
"343",2002,"Virginia Tech","Big East","",14,10,4,0,7,3,4,0,9,7,2,0,5,3,2,0
"344",2002,"Wake Forest","ACC","",13,7,6,0,11,6,5,0,7,5,2,0,6,2,4,0
"345",2002,"Washington","Pac-10","",13,7,6,0,11,5,6,0,8,5,3,0,5,2,3,0
"346",2002,"Washington State","Pac-10","",13,10,3,0,9,7,2,0,8,6,2,0,5,4,1,0
"347",2002,"Western Michigan","Mid-American","West",12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
"348",2002,"West Virginia","Big East","",13,9,4,0,7,6,1,0,6,4,2,0,7,5,2,0
"349",2002,"Wisconsin","Big Ten","",14,8,6,0,10,4,6,0,9,6,3,0,5,2,3,0
"350",2002,"Wyoming","Mountain West","",12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
"351",2003,"Air Force","Mountain West","",12,7,5,0,9,5,4,0,6,5,1,0,6,2,4,0
"352",2003,"Akron","Mid-American","East",12,7,5,0,8,5,3,0,6,5,1,0,6,2,4,0
"353",2003,"Alabama","SEC","West",13,4,9,0,8,2,6,0,8,3,5,0,5,1,4,0
"354",2003,"Arizona","Pac-10","",12,2,10,0,10,1,9,0,7,2,5,0,5,0,5,0
"355",2003,"Arizona State","Pac-10","",12,5,7,0,10,3,7,0,6,4,2,0,6,1,5,0
"356",2003,"Arkansas","SEC","West",13,9,4,0,8,4,4,0,8,6,2,0,5,3,2,0
"357",2003,"Arkansas State","Sun Belt","",12,5,7,0,6,3,3,0,5,4,1,0,7,1,6,0
"358",2003,"Army","Conference USA","",13,0,13,0,9,0,9,0,6,0,6,0,7,0,7,0
"359",2003,"Auburn","SEC","West",13,8,5,0,8,5,3,0,8,6,2,0,5,2,3,0
"360",2003,"Ball State","Mid-American","West",12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
"361",2003,"Baylor","Big 12","South",12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
"362",2003,"Boise State","Western Athletic","",14,13,1,0,8,8,0,0,7,7,0,0,7,6,1,0
"363",2003,"Boston College","Big East","",13,8,5,0,7,3,4,0,6,2,4,0,7,6,1,0
"364",2003,"Bowling Green","Mid-American","West",14,11,3,0,9,7,2,0,8,7,1,0,6,4,2,0
"365",2003,"Buffalo","Mid-American","East",12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
"366",2003,"BYU","Mountain West","",12,4,8,0,10,4,6,0,6,1,5,0,6,3,3,0
"367",2003,"California","Pac-10","",14,8,6,0,12,7,5,0,7,5,2,0,7,3,4,0
"368",2003,"Central Michigan","Mid-American","West",12,3,9,0,8,1,7,0,6,3,3,0,6,0,6,0
"369",2003,"Cincinnati","Conference USA","",12,5,7,0,9,3,6,0,6,4,2,0,6,1,5,0
"370",2003,"Clemson","ACC","",13,9,4,0,8,5,3,0,8,7,1,0,5,2,3,0
"371",2003,"Colorado","Big 12","North",12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
"372",2003,"Colorado State","Mountain West","",13,7,6,0,8,5,3,0,8,4,4,0,5,3,2,0
"373",2003,"Connecticut","FBS Independents","",12,9,3,0,0,0,0,0,6,5,1,0,6,4,2,0
"374",2003,"Duke","ACC","",12,4,8,0,9,2,7,0,7,3,4,0,5,1,4,0
"375",2003,"East Carolina","Conference USA","",12,1,11,0,10,1,9,0,6,0,6,0,6,1,5,0
"376",2003,"Eastern Michigan","Mid-American","West",12,3,9,0,8,2,6,0,7,3,4,0,5,0,5,0
"377",2003,"Florida","SEC","East",13,8,5,0,8,6,2,0,8,4,4,0,5,4,1,0
"378",2003,"Florida State","ACC","",13,10,3,0,8,7,1,0,7,5,2,0,6,5,1,0
"379",2003,"Fresno State","Western Athletic","",14,9,5,0,8,6,2,0,7,6,1,0,7,3,4,0
"380",2003,"Georgia","SEC","East",14,11,3,0,9,6,3,0,7,6,1,0,7,5,2,0
"381",2003,"Georgia Tech","ACC","",13,7,6,0,9,4,5,0,6,4,2,0,7,3,4,0
"382",2003,"Hawai'i","Western Athletic","",14,9,5,0,8,5,3,0,8,7,1,0,6,2,4,0
"383",2003,"Houston","Conference USA","",13,7,6,0,9,4,5,0,6,3,3,0,7,4,3,0
"384",2003,"Idaho","Sun Belt","",12,3,9,0,7,3,4,0,6,1,5,0,6,2,4,0
"385",2003,"Illinois","Big Ten","",12,1,11,0,10,0,10,0,6,1,5,0,6,0,6,0
"386",2003,"Indiana","Big Ten","",12,2,10,0,9,1,8,0,6,2,4,0,6,0,6,0
"387",2003,"Iowa","Big Ten","",13,10,3,0,9,6,3,0,7,7,0,0,6,3,3,0
"388",2003,"Iowa State","Big 12","North",12,2,10,0,8,0,8,0,7,2,5,0,5,0,5,0
"389",2003,"Kansas","Big 12","North",13,6,7,0,8,3,5,0,8,5,3,0,5,1,4,0
"390",2003,"Kansas State","Big 12","North",15,11,4,0,9,7,2,0,9,8,1,0,6,3,3,0
"391",2003,"Kent State","Mid-American","East",12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
"392",2003,"Kentucky","SEC","East",12,4,8,0,8,1,7,0,7,3,4,0,5,1,4,0
"393",2003,"Louisiana","Sun Belt","",12,4,8,0,5,3,2,0,6,3,3,0,6,1,5,0
"394",2003,"Louisiana Monroe","Sun Belt","",12,1,11,0,6,1,5,0,5,0,5,0,7,1,6,0
"395",2003,"Louisiana Tech","Western Athletic","",12,5,7,0,8,3,5,0,5,1,4,0,7,4,3,0
"396",2003,"Louisville","Conference USA","",13,9,4,0,8,5,3,0,7,5,2,0,6,4,2,0
"397",2003,"LSU","SEC","West",14,13,1,0,9,8,1,0,8,7,1,0,6,6,0,0
"398",2003,"Marshall","Mid-American","East",12,8,4,0,8,6,2,0,5,4,1,0,7,4,3,0
"399",2003,"Maryland","ACC","",13,10,3,0,8,6,2,0,6,6,0,0,7,4,3,0
"400",2003,"Memphis","Conference USA","",13,9,4,0,8,5,3,0,7,5,2,0,6,4,2,0
"401",2003,"Miami","Big East","",13,11,2,0,7,6,1,0,7,6,1,0,6,5,1,0
"402",2003,"Miami (OH)","Mid-American","East",14,13,1,0,9,9,0,0,5,5,0,0,9,8,1,0
"403",2003,"Michigan","Big Ten","",13,10,3,0,11,8,3,0,7,7,0,0,6,3,3,0
"404",2003,"Michigan State","Big Ten","",13,8,5,0,8,5,3,0,7,5,2,0,6,3,3,0
"405",2003,"Middle Tennessee","Sun Belt","",12,4,8,0,6,3,3,0,6,2,4,0,6,2,4,0
"406",2003,"Minnesota","Big Ten","",13,10,3,0,9,6,3,0,8,6,2,0,5,4,1,0
"407",2003,"Mississippi State","SEC","West",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"408",2003,"Missouri","Big 12","North",13,8,5,0,8,4,4,0,7,7,0,0,6,1,5,0
"409",2003,"Navy","FBS Independents","",13,8,5,0,0,0,0,0,7,6,1,0,6,2,4,0
"410",2003,"NC State","ACC","",13,8,5,0,9,4,5,0,7,6,1,0,6,2,4,0
"411",2003,"Nebraska","Big 12","North",13,10,3,0,8,5,3,0,8,7,1,0,5,3,2,0
"412",2003,"Nevada","Western Athletic","",12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"413",2003,"New Mexico","Mountain West","",13,8,5,0,9,5,4,0,8,5,3,0,5,3,2,0
"414",2003,"New Mexico State","Sun Belt","",12,3,9,0,7,2,5,0,5,2,3,0,7,1,6,0
"415",2003,"North Carolina","ACC","",12,2,10,0,11,2,9,0,6,1,5,0,6,1,5,0
"416",2003,"Northern Illinois","Mid-American","West",12,10,2,0,8,6,2,0,7,7,0,0,5,3,2,0
"417",2003,"North Texas","Sun Belt","",13,9,4,0,7,7,0,0,6,5,1,0,7,4,3,0
"418",2003,"Northwestern","Big Ten","",13,6,7,0,10,5,5,0,6,2,4,0,7,4,3,0
"419",2003,"Notre Dame","FBS Independents","",12,5,7,0,0,0,0,0,6,3,3,0,6,2,4,0
"420",2003,"Ohio","Mid-American","East",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"421",2003,"Ohio State","Big Ten","",13,11,2,0,11,9,2,0,9,9,0,0,4,2,2,0
"422",2003,"Oklahoma","Big 12","South",14,12,2,0,9,8,1,0,8,7,1,0,6,5,1,0
"423",2003,"Oklahoma State","Big 12","South",13,9,4,0,8,5,3,0,7,6,1,0,6,3,3,0
"424",2003,"Ole Miss","SEC","West",13,10,3,0,8,7,1,0,8,6,2,0,5,4,1,0
"425",2003,"Oregon","Pac-10","",13,8,5,0,11,6,5,0,6,5,1,0,7,3,4,0
"426",2003,"Oregon State","Pac-10","",13,8,5,0,9,5,4,0,7,6,1,0,6,2,4,0
"427",2003,"Penn State","Big Ten","",12,3,9,0,8,1,7,0,7,3,4,0,5,0,5,0
"428",2003,"Pittsburgh","Big East","",13,8,5,0,7,5,2,0,6,4,2,0,7,4,3,0
"429",2003,"Purdue","Big Ten","",13,9,4,0,10,8,2,0,8,6,2,0,5,3,2,0
"430",2003,"Rice","Western Athletic","",12,5,7,0,8,5,3,0,6,3,3,0,6,2,4,0
"431",2003,"Rutgers","Big East","",12,5,7,0,7,2,5,0,6,3,3,0,6,2,4,0
"432",2003,"San Diego State","Mountain West","",12,6,6,0,9,3,6,0,6,4,2,0,6,2,4,0
"433",2003,"San José State","Western Athletic","",11,3,8,0,8,2,6,0,5,2,3,0,6,1,5,0
"434",2003,"SMU","Western Athletic","",12,0,12,0,8,0,8,0,6,0,6,0,6,0,6,0
"435",2003,"South Carolina","SEC","East",12,5,7,0,8,2,6,0,8,5,3,0,4,0,4,0
"436",2003,"Southern Mississippi","Conference USA","",13,9,4,0,10,8,2,0,7,5,2,0,6,4,2,0
"437",2003,"South Florida","Conference USA","",11,7,4,0,8,5,3,0,6,4,2,0,5,3,2,0
"438",2003,"Stanford","Pac-10","",11,4,7,0,9,3,6,0,6,3,3,0,5,1,4,0
"439",2003,"Syracuse","Big East","",12,6,6,0,7,2,5,0,7,5,2,0,5,1,4,0
"440",2003,"TCU","Conference USA","",13,11,2,0,9,8,1,0,6,6,0,0,7,5,2,0
"441",2003,"Temple","Big East","",12,1,11,0,7,0,7,0,5,0,5,0,7,1,6,0
"442",2003,"Tennessee","SEC","East",13,10,3,0,8,6,2,0,7,6,1,0,6,4,2,0
"443",2003,"Texas","Big 12","South",13,10,3,0,8,7,1,0,7,5,2,0,6,5,1,0
"444",2003,"Texas A&M","Big 12","South",12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
"445",2003,"Texas Tech","Big 12","South",13,8,5,0,8,4,4,0,7,6,1,0,6,2,4,0
"446",2003,"Toledo","Mid-American","West",12,8,4,0,8,6,2,0,6,6,0,0,6,2,4,0
"447",2003,"Troy","FBS Independents","",12,6,6,0,0,0,0,0,4,4,0,0,8,2,6,0
"448",2003,"Tulane","Conference USA","",12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
"449",2003,"Tulsa","Western Athletic","",13,8,5,0,8,6,2,0,7,5,2,0,6,3,3,0
"450",2003,"UAB","Conference USA","",12,5,7,0,8,4,4,0,5,2,3,0,7,3,4,0
"451",2003,"UCF","Mid-American","East",12,3,9,0,8,2,6,0,5,3,2,0,7,0,7,0
"452",2003,"UCLA","Pac-10","",13,6,7,0,10,6,4,0,6,5,1,0,7,1,6,0
"453",2003,"UNLV","Mountain West","",12,6,6,0,8,3,5,0,6,2,4,0,6,4,2,0
"454",2003,"USC","Pac-10","",13,12,1,0,10,9,1,0,7,7,0,0,6,5,1,0
"455",2003,"Utah","Mountain West","",12,10,2,0,10,9,1,0,6,5,1,0,6,5,1,0
"456",2003,"Utah State","Sun Belt","",12,3,9,0,6,3,3,0,5,3,2,0,7,0,7,0
"457",2003,"UTEP","Western Athletic","",13,2,11,0,8,1,7,0,7,1,6,0,6,1,5,0
"458",2003,"Vanderbilt","SEC","East",12,2,10,0,8,1,7,0,7,2,5,0,5,0,5,0
"459",2003,"Virginia","ACC","",13,8,5,0,8,4,4,0,7,6,1,0,6,2,4,0
"460",2003,"Virginia Tech","Big East","",13,8,5,0,7,4,3,0,7,6,1,0,6,2,4,0
"461",2003,"Wake Forest","ACC","",12,5,7,0,10,4,6,0,7,3,4,0,5,2,3,0
"462",2003,"Washington","Pac-10","",12,6,6,0,10,5,5,0,7,5,2,0,5,1,4,0
"463",2003,"Washington State","Pac-10","",13,10,3,0,9,7,2,0,6,6,0,0,7,4,3,0
"464",2003,"Western Michigan","Mid-American","West",12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
"465",2003,"West Virginia","Big East","",13,8,5,0,7,6,1,0,8,5,3,0,5,3,2,0
"466",2003,"Wisconsin","Big Ten","",13,7,6,0,10,5,5,0,7,4,3,0,6,3,3,0
"467",2003,"Wyoming","Mountain West","",12,4,8,0,7,2,5,0,6,3,3,0,6,1,5,0
"468",2004,"Air Force","Mountain West","",11,5,6,0,9,4,5,0,7,3,4,0,4,2,2,0
"469",2004,"Akron","Mid-American","East",11,6,5,0,8,6,2,0,5,3,2,0,6,3,3,0
"470",2004,"Alabama","SEC","West",12,6,6,0,8,3,5,0,7,5,2,0,5,1,4,0
"471",2004,"Arizona","Pac-10","",11,3,8,0,10,2,8,0,7,2,5,0,4,1,3,0
"472",2004,"Arizona State","Pac-10","",12,9,3,0,11,8,3,0,6,6,0,0,6,3,3,0
"473",2004,"Arkansas","SEC","West",11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
"474",2004,"Arkansas State","Sun Belt","",11,3,8,0,7,3,4,0,4,2,2,0,7,1,6,0
"475",2004,"Army","Conference USA","",11,2,9,0,9,2,7,0,5,1,4,0,6,1,5,0
"476",2004,"Auburn","SEC","West",13,13,0,0,9,9,0,0,8,8,0,0,5,5,0,0
"477",2004,"Ball State","Mid-American","West",11,2,9,0,8,2,6,0,5,2,3,0,6,0,6,0
"478",2004,"Baylor","Big 12","South",11,3,8,0,8,1,7,0,6,3,3,0,5,0,5,0
"479",2004,"Boise State","Western Athletic","",12,11,1,0,8,8,0,0,7,7,0,0,5,4,1,0
"480",2004,"Boston College","Big East","",12,9,3,0,6,4,2,0,5,4,1,0,6,4,2,0
"481",2004,"Bowling Green","Mid-American","West",12,9,3,0,8,6,2,0,5,5,0,0,7,4,3,0
"482",2004,"Buffalo","Mid-American","East",11,2,9,0,8,2,6,0,5,2,3,0,6,0,6,0
"483",2004,"BYU","Mountain West","",11,5,6,0,9,4,5,0,6,3,3,0,5,2,3,0
"484",2004,"California","Pac-10","",12,10,2,0,10,9,1,0,6,5,1,0,6,5,1,0
"485",2004,"Central Michigan","Mid-American","West",11,4,7,0,8,3,5,0,5,4,1,0,6,0,6,0
"486",2004,"Cincinnati","Conference USA","",12,7,5,0,9,5,4,0,6,5,1,0,6,2,4,0
"487",2004,"Clemson","ACC","",11,6,5,0,8,4,4,0,6,5,1,0,5,1,4,0
"488",2004,"Colorado","Big 12","North",13,8,5,0,9,4,5,0,6,4,2,0,7,4,3,0
"489",2004,"Colorado State","Mountain West","",11,4,7,0,9,3,6,0,6,3,3,0,5,1,4,0
"490",2004,"Connecticut","Big East","",12,8,4,0,6,3,3,0,8,7,1,0,4,1,3,0
"491",2004,"Duke","ACC","",11,2,9,0,8,1,7,0,5,2,3,0,6,0,6,0
"492",2004,"East Carolina","Conference USA","",11,2,9,0,10,2,8,0,5,2,3,0,6,0,6,0
"493",2004,"Eastern Michigan","Mid-American","West",11,4,7,0,8,4,4,0,6,2,4,0,5,2,3,0
"494",2004,"Florida","SEC","East",12,7,5,0,8,4,4,0,7,5,2,0,4,2,2,0
"495",2004,"Florida A&M","FBS Independents","",11,3,8,0,0,0,0,0,5,3,2,0,6,0,6,0
"496",2004,"Florida Atlantic","Sun Belt","",12,9,3,0,1,1,0,0,5,3,2,0,7,6,1,0
"497",2004,"Florida International","Sun Belt","",10,3,7,0,1,0,1,0,5,1,4,0,5,2,3,0
"498",2004,"Florida State","ACC","",12,9,3,0,9,7,2,0,6,5,1,0,6,4,2,0
"499",2004,"Fresno State","Western Athletic","",12,9,3,0,8,5,3,0,6,5,1,0,6,4,2,0
"500",2004,"Georgia","SEC","East",12,10,2,0,8,6,2,0,6,5,1,0,5,4,1,0
"501",2004,"Georgia Tech","ACC","",12,7,5,0,8,4,4,0,7,4,3,0,5,3,2,0
"502",2004,"Hawai'i","Western Athletic","",13,8,5,0,8,4,4,0,8,7,1,0,5,1,4,0
"503",2004,"Houston","Conference USA","",11,3,8,0,9,3,6,0,5,3,2,0,6,0,6,0
"504",2004,"Idaho","Sun Belt","",12,3,9,0,7,2,5,0,4,2,2,0,8,1,7,0
"505",2004,"Illinois","Big Ten","",11,3,8,0,9,1,8,0,7,3,4,0,4,0,4,0
"506",2004,"Indiana","Big Ten","",11,3,8,0,9,2,7,0,5,2,3,0,6,1,5,0
"507",2004,"Iowa","Big Ten","",12,10,2,0,9,7,2,0,7,7,0,0,5,3,2,0
"508",2004,"Iowa State","Big 12","North",12,7,5,0,8,4,4,0,7,5,2,0,5,2,3,0
"509",2004,"Kansas","Big 12","North",11,4,7,0,8,2,6,0,6,3,3,0,5,1,4,0
"510",2004,"Kansas State","Big 12","North",11,4,7,0,8,2,6,0,7,3,4,0,4,1,3,0
"511",2004,"Kent State","Mid-American","East",11,5,6,0,8,4,4,0,5,3,2,0,6,2,4,0
"512",2004,"Kentucky","SEC","East",11,2,9,0,8,1,7,0,6,2,4,0,5,0,5,0
"513",2004,"Louisiana","Sun Belt","",11,4,7,0,7,2,5,0,5,3,2,0,6,1,5,0
"514",2004,"Louisiana Monroe","Sun Belt","",11,5,6,0,6,3,3,0,5,3,2,0,6,2,4,0
"515",2004,"Louisiana Tech","Western Athletic","",12,6,6,0,8,5,3,0,5,4,1,0,7,2,5,0
"516",2004,"Louisville","Conference USA","",12,11,1,0,10,9,1,0,6,6,0,0,6,5,1,0
"517",2004,"LSU","SEC","West",12,9,3,0,8,6,2,0,7,7,0,0,5,2,3,0
"518",2004,"Marshall","Mid-American","East",12,6,6,0,8,6,2,0,5,4,1,0,7,2,5,0
"519",2004,"Maryland","ACC","",11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
"520",2004,"Memphis","Conference USA","",12,8,4,0,8,5,3,0,6,4,2,0,6,4,2,0
"521",2004,"Miami","ACC","",12,9,3,0,10,7,3,0,6,4,2,0,6,5,1,0
"522",2004,"Miami (OH)","Mid-American","East",13,8,5,0,9,7,2,0,6,5,1,0,7,3,4,0
"523",2004,"Michigan","Big Ten","",12,9,3,0,9,8,1,0,6,6,0,0,6,3,3,0
"524",2004,"Michigan State","Big Ten","",12,5,7,0,8,4,4,0,6,4,2,0,6,1,5,0
"525",2004,"Middle Tennessee","Sun Belt","",11,5,6,0,8,4,4,0,5,4,1,0,6,1,5,0
"526",2004,"Minnesota","Big Ten","",12,7,5,0,9,4,5,0,7,6,1,0,5,1,4,0
"527",2004,"Mississippi State","SEC","West",11,3,8,0,8,2,6,0,7,3,4,0,4,0,4,0
"528",2004,"Missouri","Big 12","North",11,5,6,0,8,3,5,0,6,3,3,0,5,2,3,0
"529",2004,"Navy","FBS Independents","",12,10,2,0,0,0,0,0,9,8,1,0,3,2,1,0
"530",2004,"NC State","ACC","",11,5,6,0,11,5,6,0,7,3,4,0,4,2,2,0
"531",2004,"Nebraska","Big 12","North",11,5,6,0,8,3,5,0,6,4,2,0,5,1,4,0
"532",2004,"Nevada","Western Athletic","",12,5,7,0,8,3,5,0,6,5,1,0,6,0,6,0
"533",2004,"New Mexico","Mountain West","",12,7,5,0,9,5,4,0,5,3,2,0,7,4,3,0
"534",2004,"New Mexico State","Sun Belt","",11,5,6,0,5,3,2,0,5,4,1,0,6,1,5,0
"535",2004,"North Carolina","ACC","",12,6,6,0,11,6,5,0,6,4,2,0,5,2,3,0
"536",2004,"Northern Illinois","Mid-American","West",12,9,3,0,8,7,1,0,6,5,1,0,6,4,2,0
"537",2004,"North Texas","Sun Belt","",12,7,5,0,7,7,0,0,6,4,2,0,6,3,3,0
